"access","exit","WorkerId","hid","AssignmentId","bonus","Approve","Reject","helperRandCode","architectRandCode","config","goalnumber","goal","helperChoice","helperChoiceTime","helperMove","architectMove","goalSuccess","completioncode"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,7517,999,"move a block from row4cell13 to circlerow4cell16",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","move",8720,"move a block from row5cell18 to circlerow5cell12",999,0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,8720,999,"move a block from row5cell12 to circlerow5cell18",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","pass",7922,"pass",999,0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,7922,999,"move a block from row5cell13 to circlerow4cell18",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","pass",12658,"pass",999,0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,12658,999,"move a block from row6cell13 to circlerow3cell18",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","move",6662,"move a block from row5cell01 to circlerow2cell18",999,0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,6662,999,"move a block from row5cell14 to circlerow3cell17",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","pass",17984,"pass",999,0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2",999,17984,999,"move a block from row5cell15 to circlerow3cell16",0,"NA"
"NA","NA","NA","NA","NA","NA","NA","NA",98299,52875,"white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,red,white,green,white,red,white,blue,white,red,white,white,white,white,green,white,red,white,white,blue,green,red,green,red,white,blue,green,green,blue,red,green,blue,green,red,blue,blue,green,blue,blue,red,green,red,blue",2,"fill nocolor C2","pass",5838,"pass",999,0,"NA"
